"payment_id";"guest_id";"room_number";"payment_amount";"payment_date";"payment_type"
"P003197";"G02984";413;154.33;"2026-06-11";"Stripe"
"P003198";"G02984";413;201.62;"2026-06-11";"Card"
"P003199";"G02985";514;50.2;"2026-01-17";"Stripe"
"P003200";"G02986";215;212.18;"2026-06-14";"Card"
"P003201";"G02988";523;120.18;"2026-02-16";"Card"
"P003202";"G02988";523;303.77;"2026-02-16";"Card"
"P003203";"G02989";404;25.0;"2026-05-17";"Card"
"P003204";"G02990";316;160.53;"2026-03-22";"Card"
"P003205";"G02991";329;69.35;"2026-04-08";"Cash"
"P003206";"G02991";329;71.78;"2026-04-04";"Stripe"
"P003207";"G02992";413;198.34;"2026-05-18";"Card"
"P003208";"G02993";512;14.14;"2026-03-30";"Stripe"
"P003209";"G02993";512;9.48;"2026-03-29";"Card"
"P003210";"G02994";523;125.72;"2026-02-12";"Card"
"P003211";"G02995";306;71.18;"2026-05-04";"Cash"
"P003212";"G03000";129;274.14;"2026-05-23";"Stripe"
"P003213";"G03001";411;80.72;"2026-04-30";"Card"
"P003214";"G03002";427;256.66;"2026-01-06";"Card"
"P003215";"G03003";308;145.69;"2026-06-17";"Stripe"
"P003216";"G03005";517;68.24;"2026-06-22";"Stripe"
"P003217";"G03005";517;45.04;"2026-06-26";"Card"
"P003218";"G03006";506;74.0;"2026-04-05";"Card"
"P003219";"G03007";218;8.27;"2026-02-14";"Card"
"P003220";"G03008";429;50.06;"2026-01-10";"Card"
"P003221";"G03009";230;100.85;"2026-04-22";"Card"
"P003222";"G03010";417;48.2;"2026-02-12";"Card"
"P003223";"G03011";509;83.56;"2026-03-02";"Stripe"
"P003224";"G03012";130;392.56;"2026-05-11";"Card"
"P003225";"G03013";323;181.56;"2026-06-04";"Card"
"P003226";"G03014";322;127.26;"2026-03-15";"Cash"
"P003227";"G03015";104;12.59;"2026-01-04";"Card"
"P003228";"G03016";120;4.29;"2026-04-11";"Card"
"P003229";"G03017";403;138.3;"2026-01-18";"Stripe"
"P003230";"G03020";402;82.95;"2026-05-06";"Card"
"P003231";"G03021";515;234.53;"2026-05-02";"Stripe"
"P003232";"G03022";508;17.7;"2026-06-16";"Card"
"P003233";"G03023";133;105.5;"2026-06-27";"Card"
"P003234";"G03023";133;157.15;"2026-06-27";"Stripe"
"P003235";"G03024";207;71.09;"2026-03-09";"Card"
"P003236";"G03025";326;89.83;"2026-02-06";"Card"
"P003237";"G03026";403;167.17;"2026-03-09";"Card"
"P003238";"G03027";127;164.57;"2026-02-13";"Card"
"P003239";"G03028";119;79.19;"2026-04-30";"Stripe"
"P003240";"G03029";427;24.85;"2026-01-05";"Cash"
"P003241";"G03029";427;19.2;"2026-01-01";"Card"
"P003242";"G03030";110;33.66;"2026-04-21";"Stripe"
"P003243";"G03030";110;53.4;"2026-04-17";"Stripe"
"P003244";"G03031";329;77.09;"2026-03-23";"Card"
"P003245";"G03033";511;55.39;"2026-05-11";"Stripe"
"P003246";"G03033";511;77.52;"2026-05-11";"Stripe"
"P003247";"G03034";112;155.74;"2026-06-27";"Stripe"
"P003248";"G03035";418;155.56;"2026-04-06";"Card"
"P003249";"G03037";103;54.96;"2026-01-28";"Cash"
"P003250";"G03038";509;16.56;"2026-05-03";"Card"
"P003251";"G03039";313;190.37;"2026-05-28";"Stripe"
"P003252";"G03040";503;22.35;"2026-05-01";"Card"
"P003253";"G03040";503;49.02;"2026-05-02";"Stripe"
"P003254";"G03041";213;78.41;"2026-03-02";"Card"
"P003255";"G03041";213;95.31;"2026-03-02";"Card"
"P003256";"G03042";518;119.86;"2026-04-18";"Card"
"P003257";"G03043";417;146.05;"2026-02-11";"Card"
"P003258";"G03044";531;98.76;"2026-06-25";"Stripe"
"P003259";"G03046";328;212.44;"2026-01-18";"Card"
"P003260";"G03047";228;164.42;"2026-01-25";"Stripe"
"P003261";"G03048";118;255.95;"2026-02-27";"Card"
"P003262";"G03052";411;216.57;"2026-02-24";"Card"
"P003263";"G03053";129;375.31;"2026-03-22";"Card"
"P003264";"G03054";201;60.51;"2026-02-14";"Cash"
"P003265";"G03056";105;49.14;"2026-02-15";"Stripe"
"P003266";"G03057";426;86.1;"2026-06-14";"Card"
"P003267";"G03058";203;161.55;"2026-01-27";"Card"
"P003268";"G03059";134;68.32;"2026-02-21";"Card"
"P003269";"G03060";220;52.12;"2026-06-22";"Card"
"P003270";"G03060";220;86.79;"2026-06-22";"Card"
"P003271";"G03061";529;233.15;"2026-01-08";"Card"
"P003272";"G03062";524;215.74;"2026-03-02";"Stripe"
"P003273";"G03063";227;48.49;"2026-01-29";"Card"
"P003274";"G03065";116;225.2;"2026-05-07";"Cash"
"P003275";"G03067";134;91.78;"2026-04-17";"Stripe"
"P003276";"G03069";301;112.82;"2026-05-13";"Cash"
"P003277";"G03069";301;74.82;"2026-05-13";"Card"
"P003278";"G03071";410;163.14;"2026-04-22";"Cash"
"P003279";"G03072";126;86.84;"2026-04-04";"Card"
"P003280";"G03073";129;243.65;"2026-04-06";"Stripe"
"P003281";"G03074";533;222.85;"2026-04-19";"Card"
"P003282";"G03075";108;29.85;"2026-06-12";"Stripe"
"P003283";"G03075";108;35.11;"2026-06-08";"Stripe"
"P003284";"G03077";322;75.55;"2026-03-22";"Card"
"P003285";"G03078";205;19.77;"2026-05-11";"Card"
"P003286";"G03079";232;21.74;"2026-06-04";"Card"
"P003287";"G03079";232;18.14;"2026-06-05";"Card"
"P003288";"G03080";534;196.01;"2026-02-02";"Card"
"P003289";"G03081";319;211.14;"2026-01-01";"Cash"
"P003290";"G03082";309;14.72;"2026-01-04";"Card"
"P003291";"G03082";309;36.86;"2026-01-04";"Card"
"P003292";"G03083";222;50.14;"2026-02-05";"Cash"
"P003293";"G03084";329;136.45;"2026-02-09";"Card"
"P003294";"G03085";131;119.96;"2026-05-06";"Card"
"P003295";"G03086";206;20.5;"2026-04-06";"Stripe"
"P003296";"G03087";113;72.63;"2026-04-05";"Card"
"P003297";"G03090";412;33.41;"2026-05-20";"Cash"
"P003298";"G03091";201;299.22;"2026-04-05";"Card"
"P003299";"G03092";416;18.33;"2026-06-01";"Cash"
"P003300";"G03092";416;43.97;"2026-06-01";"Cash"
"P003301";"G03094";514;137.07;"2026-06-20";"Card"
"P003302";"G03095";325;579.97;"2026-05-04";"Card"
"P003303";"G03096";210;32.11;"2026-03-04";"Cash"
"P003304";"G03097";216;143.59;"2026-04-21";"Stripe"
"P003305";"G03097";216;86.59;"2026-04-21";"Card"
"P003306";"G03099";320;117.8;"2026-02-12";"Card"
"P003307";"G03101";433;143.23;"2026-01-06";"Card"
"P003308";"G03103";418;142.53;"2026-03-01";"Card"
"P003309";"G03103";418;59.28;"2026-03-01";"Card"
"P003310";"G03103";418;44.12;"2026-02-26";"Card"
"P003311";"G03104";512;55.72;"2026-04-03";"Stripe"
"P003312";"G03105";116;99.04;"2026-01-12";"Card"
"P003313";"G03105";116;84.13;"2026-01-12";"Card"
"P003314";"G03106";230;164.13;"2026-06-17";"Cash"
"P003315";"G03107";105;277.92;"2026-05-24";"Card"
"P003316";"G03109";324;78.01;"2026-04-20";"Card"
"P003317";"G03110";403;39.43;"2026-06-25";"Card"
"P003318";"G03110";403;105.9;"2026-06-25";"Stripe"
"P003319";"G03111";433;46.59;"2026-03-08";"Card"
"P003320";"G03111";433;27.68;"2026-03-05";"Stripe"
"P003321";"G03113";334;222.22;"2026-03-08";"Stripe"
"P003322";"G03115";333;8.56;"2026-04-16";"Card"
"P003323";"G03115";333;14.27;"2026-04-17";"Card"
"P003324";"G03116";405;71.25;"2026-06-10";"Card"
"P003325";"G03117";530;314.19;"2026-02-13";"Stripe"
"P003326";"G03118";223;40.87;"2026-02-03";"Card"
"P003327";"G03121";328;49.72;"2026-06-02";"Card"
"P003328";"G03121";328;38.88;"2026-06-04";"Stripe"
"P003329";"G03122";518;40.81;"2026-05-14";"Card"
"P003330";"G03123";224;69.82;"2026-02-17";"Card"
"P003331";"G03124";419;192.31;"2026-01-03";"Card"
"P003332";"G03125";110;76.6;"2026-03-22";"Stripe"
"P003333";"G03125";110;70.2;"2026-03-22";"Card"
"P003334";"G03126";312;167.2;"2026-04-25";"Card"
"P003335";"G03127";221;522.02;"2026-05-31";"Card"
"P003336";"G03128";431;66.07;"2026-02-02";"Stripe"
"P003337";"G03129";228;148.38;"2026-03-01";"Card"
"P003338";"G03130";321;183.46;"2026-05-17";"Card"
"P003339";"G03131";118;167.84;"2026-03-02";"Card"
"P003340";"G03133";102;113.89;"2026-06-03";"Card"
"P003341";"G03134";308;10.01;"2026-04-17";"Card"
"P003342";"G03134";308;12.62;"2026-04-15";"Card"
"P003343";"G03135";531;118.98;"2026-02-25";"Card"
"P003344";"G03136";509;80.49;"2026-01-14";"Stripe"
"P003345";"G03136";509;180.03;"2026-01-13";"Stripe"
"P003346";"G03137";404;6.13;"2026-04-21";"Card"
"P003347";"G03138";313;244.98;"2026-02-10";"Stripe"
"P003348";"G03140";324;72.96;"2026-03-02";"Stripe"
"P003349";"G03141";107;195.47;"2026-04-01";"Card"
"P003350";"G03144";410;24.33;"2026-05-21";"Stripe"
"P003351";"G03144";410;39.96;"2026-05-21";"Cash"
"P003352";"G03145";107;80.79;"2026-06-07";"Card"
"P003353";"G03146";534;95.44;"2026-06-25";"Cash"
"P003354";"G03147";408;230.41;"2026-03-11";"Card"
"P003355";"G03148";205;259.69;"2026-04-26";"Card"
"P003356";"G03150";227;235.08;"2026-01-06";"Stripe"
"P003357";"G03151";209;352.71;"2026-02-04";"Card"
"P003358";"G03152";332;110.95;"2026-01-08";"Card"
"P003359";"G03153";111;189.78;"2026-02-25";"Cash"
"P003360";"G03154";317;106.51;"2026-01-06";"Cash"
"P003361";"G03154";317;147.36;"2026-01-03";"Stripe"
"P003362";"G03155";301;89.64;"2026-02-23";"Card"
"P003363";"G03156";216;18.81;"2026-06-25";"Card"
"P003364";"G03156";216;12.04;"2026-06-26";"Stripe"
"P003365";"G03157";415;59.39;"2026-05-27";"Card"
"P003366";"G03159";425;0.82;"2026-01-04";"Cash"
"P003367";"G03160";201;23.38;"2026-05-07";"Card"
"P003368";"G03161";311;72.72;"2026-04-28";"Card"
"P003369";"G03161";311;105.18;"2026-04-30";"Card"
"P003370";"G03162";507;46.36;"2026-03-24";"Card"
"P003371";"G03163";131;93.36;"2026-03-04";"Card"
"P003372";"G03164";512;5.14;"2026-04-01";"Card"
"P003373";"G03165";328;40.77;"2026-06-21";"Stripe"
"P003374";"G03165";328;72.96;"2026-06-19";"Stripe"
"P003375";"G03166";317;51.44;"2026-06-05";"Stripe"
"P003376";"G03168";104;342.64;"2026-06-22";"Cash"
"P003377";"G03169";127;117.01;"2026-04-13";"Card"
"P003378";"G03170";406;123.54;"2026-06-22";"Card"
"P003379";"G03170";406;104.61;"2026-06-18";"Card"
"P003380";"G03171";127;13.94;"2026-03-08";"Card"
"P003381";"G03172";509;73.12;"2026-02-14";"Card"
"P003382";"G03173";333;180.76;"2026-02-25";"Stripe"
"P003383";"G03174";520;97.4;"2026-06-30";"Card"
"P003384";"G03175";225;79.19;"2026-05-13";"Card"
"P003385";"G03176";525;380.93;"2026-06-13";"Stripe"
"P003386";"G03177";134;121.27;"2026-06-30";"Card"
"P003387";"G03178";310;31.66;"2026-05-18";"Cash"
"P003388";"G03180";228;5.0;"2026-03-30";"Card"
"P003389";"G03181";228;19.61;"2026-05-15";"Cash"
"P003390";"G03181";228;28.92;"2026-05-15";"Card"
"P003391";"G03183";420;85.54;"2026-02-24";"Cash"
"P003392";"G03184";123;418.55;"2026-05-03";"Card"
"P003393";"G03185";103;12.11;"2026-06-02";"Card"
"P003394";"G03185";103;27.56;"2026-06-04";"Stripe"
"P003395";"G03187";204;175.69;"2026-06-12";"Card"
"P003396";"G03188";113;157.6;"2026-06-01";"Card"
"P003397";"G03189";529;74.01;"2026-06-11";"Card"
"P003398";"G03190";104;38.6;"2026-01-07";"Card"
"P003399";"G03190";104;31.82;"2026-01-07";"Card"
"P003400";"G03190";104;49.83;"2026-01-07";"Card"
"P003401";"G03191";234;58.03;"2026-02-09";"Card"
"P003402";"G03192";301;11.75;"2026-06-22";"Stripe"
"P003403";"G03193";105;64.76;"2026-03-23";"Card"
"P003404";"G03193";105;57.97;"2026-03-23";"Card"
"P003405";"G03195";132;293.87;"2026-06-29";"Stripe"
"P003406";"G03196";533;84.22;"2026-03-26";"Card"
"P003407";"G03197";232;71.73;"2026-03-25";"Card"
"P003408";"G03199";512;173.58;"2026-02-02";"Card"
"P003409";"G03200";533;144.42;"2026-02-17";"Card"
"P003410";"G03201";212;430.42;"2026-05-20";"Card"
"P003411";"G03202";524;55.47;"2026-06-29";"Card"
"P003412";"G03202";524;56.63;"2026-06-25";"Stripe"
"P003413";"G03203";505;22.94;"2026-02-12";"Stripe"
"P003414";"G03204";109;164.99;"2026-01-20";"Card"
"P003415";"G03205";216;54.12;"2026-05-18";"Cash"
"P003416";"G03206";312;216.94;"2026-05-27";"Stripe"
"P003417";"G03207";414;292.48;"2026-01-02";"Card"
"P003418";"G03208";114;201.25;"2026-04-29";"Card"
"P003419";"G03209";228;144.3;"2026-06-18";"Card"
"P003420";"G03209";228;133.53;"2026-06-18";"Stripe"
"P003421";"G03210";214;61.7;"2026-02-16";"Stripe"
"P003422";"G03210";214;147.95;"2026-02-17";"Card"
"P003423";"G03211";202;16.01;"2026-06-24";"Card"
"P003424";"G03211";202;10.25;"2026-06-24";"Card"
"P003425";"G03212";530;84.3;"2026-03-26";"Cash"
"P003426";"G03215";503;29.29;"2026-01-19";"Card"
"P003427";"G03215";503;16.63;"2026-01-25";"Stripe"
"P003428";"G03215";503;27.83;"2026-01-25";"Card"
"P003429";"G03216";410;47.51;"2026-04-16";"Card"
"P003430";"G03217";508;63.48;"2026-01-08";"Card"
"P003431";"G03218";430;78.42;"2026-04-04";"Card"
"P003432";"G03218";430;135.48;"2026-04-04";"Card"
"P003433";"G03219";314;201.81;"2026-02-10";"Card"
"P003434";"G03220";412;165.87;"2026-03-22";"Stripe"
"P003435";"G03221";115;133.6;"2026-06-19";"Stripe"
"P003436";"G03222";515;78.52;"2026-02-12";"Card"
"P003437";"G03223";319;79.86;"2026-04-02";"Card"
"P003438";"G03224";434;24.64;"2026-05-26";"Card"
"P003439";"G03225";517;96.96;"2026-01-21";"Cash"
"P003440";"G03226";229;35.93;"2026-03-12";"Card"
"P003441";"G03226";229;28.88;"2026-03-10";"Stripe"
"P003442";"G03228";524;289.63;"2026-06-27";"Card"
"P003443";"G03229";406;109.19;"2026-06-21";"Card"
"P003444";"G03229";406;61.75;"2026-06-21";"Stripe"
"P003445";"G03230";527;11.16;"2026-03-23";"Card"
"P003446";"G03230";527;24.31;"2026-03-18";"Card"
"P003447";"G03231";410;175.19;"2026-06-26";"Stripe"
"P003448";"G03232";425;111.66;"2026-03-18";"Card"
"P003449";"G03233";434;159.53;"2026-01-08";"Stripe"
"P003450";"G03234";125;40.93;"2026-01-19";"Stripe"
"P003451";"G03234";125;120.09;"2026-01-19";"Card"
"P003452";"G03235";327;231.57;"2026-05-16";"Card"
"P003453";"G03236";227;13.59;"2026-03-13";"Card"
"P003454";"G03236";227;9.2;"2026-03-07";"Cash"
"P003455";"G03237";206;24.73;"2026-01-30";"Stripe"
"P003456";"G03237";206;15.09;"2026-01-27";"Card"
"P003457";"G03238";411;250.75;"2026-05-16";"Card"
"P003458";"G03240";226;0.04;"2026-02-21";"Card"
"P003459";"G03241";522;18.93;"2026-03-16";"Card"
"P003460";"G03241";522;6.45;"2026-03-13";"Stripe"
"P003461";"G03241";522;13.83;"2026-03-16";"Card"
"P003462";"G03242";223;293.66;"2026-03-01";"Card"
"P003463";"G03243";124;78.42;"2026-03-05";"Card"
"P003464";"G03244";322;75.62;"2026-05-08";"Card"
"P003465";"G03245";303;118.77;"2026-06-13";"Stripe"
"P003466";"G03247";307;94.56;"2026-03-13";"Stripe"
"P003467";"G03247";307;82.7;"2026-03-11";"Stripe"
"P003468";"G03248";505;75.3;"2026-03-09";"Card"
"P003469";"G03249";412;37.91;"2026-05-20";"Stripe"
"P003470";"G03251";517;57.16;"2026-03-28";"Stripe"
"P003471";"G03252";128;88.2;"2026-03-15";"Stripe"
"P003472";"G03253";221;52.33;"2026-02-18";"Card"
"P003473";"G03253";221;35.06;"2026-02-18";"Card"
"P003474";"G03254";316;49.07;"2026-02-17";"Card"
"P003475";"G03255";421;71.72;"2026-03-14";"Card"
"P003476";"G03256";221;92.14;"2026-03-15";"Card"
"P003477";"G03257";518;300.55;"2026-05-08";"Stripe"
"P003478";"G03258";204;76.35;"2026-06-19";"Card"
"P003479";"G03259";211;186.92;"2026-05-30";"Stripe"
"P003480";"G03261";225;154.14;"2026-03-10";"Card"
"P003481";"G03262";227;377.02;"2026-06-27";"Card"
"P003482";"G03263";514;154.27;"2026-04-07";"Card"
"P003483";"G03264";202;173.6;"2026-03-02";"Card"
"P003484";"G03264";202;108.34;"2026-02-28";"Stripe"
"P003485";"G03265";418;258.27;"2026-04-25";"Card"
"P003486";"G03266";306;224.09;"2026-01-11";"Card"
"P003487";"G03267";234;22.8;"2026-03-11";"Stripe"
"P003488";"G03268";112;55.56;"2026-06-19";"Card"
"P003489";"G03269";434;47.87;"2026-06-23";"Card"
"P003490";"G03269";434;124.06;"2026-06-23";"Stripe"
"P003491";"G03270";522;3.3;"2026-04-06";"Cash"
"P003492";"G03271";527;96.15;"2026-03-24";"Stripe"
"P003493";"G03273";305;60.47;"2026-06-27";"Card"
"P003494";"G03275";512;38.43;"2026-06-09";"Stripe"
"P003495";"G03276";514;71.17;"2026-02-02";"Card"
"P003496";"G03278";207;440.83;"2026-01-19";"Card"
"P003497";"G03279";229;166.0;"2026-06-02";"Card"
"P003498";"G03281";528;13.38;"2026-05-09";"Card"
"P003499";"G03281";528;18.69;"2026-05-09";"Card"
"P003500";"G03282";524;309.38;"2026-05-26";"Card"
"P003501";"G03283";206;127.19;"2026-01-31";"Stripe"
"P003502";"G03284";105;32.42;"2026-04-20";"Card"
"P003503";"G03285";429;92.74;"2026-01-24";"Card"
"P003504";"G03287";533;246.11;"2026-04-14";"Stripe"
"P003505";"G03288";116;192.98;"2026-04-04";"Card"
"P003506";"G03289";434;89.6;"2026-03-21";"Cash"
"P003507";"G03290";115;109.31;"2026-02-06";"Card"
"P003508";"G03291";319;226.08;"2026-04-07";"Card"
"P003509";"G03292";530;88.49;"2026-06-19";"Card"
"P003510";"G03293";124;127.54;"2026-05-29";"Stripe"
"P003511";"G03294";231;2.02;"2026-06-13";"Cash"
"P003512";"G03295";516;33.82;"2026-04-25";"Card"
"P003513";"G03295";516;74.86;"2026-04-23";"Cash"
"P003514";"G03296";324;89.07;"2026-05-09";"Card"
"P003515";"G03297";507;89.37;"2026-03-31";"Card"
"P003516";"G03298";411;137.73;"2026-02-12";"Stripe"
"P003517";"G03298";411;42.81;"2026-02-15";"Stripe"
"P003518";"G03298";411;68.91;"2026-02-15";"Card"
"P003519";"G03299";402;137.78;"2026-04-11";"Card"
"P003520";"G03300";103;13.39;"2026-05-14";"Stripe"
"P003521";"G03301";217;104.02;"2026-03-22";"Stripe"
"P003522";"G03301";217;155.3;"2026-03-22";"Card"
"P003523";"G03302";427;40.84;"2026-06-28";"Card"
"P003524";"G03303";524;235.2;"2026-03-01";"Card"
"P003525";"G03304";110;53.37;"2026-01-27";"Card"
"P003526";"G03305";501;10.76;"2026-06-03";"Card"
"P003527";"G03306";506;30.01;"2026-01-30";"Stripe"
"P003528";"G03307";217;327.88;"2026-05-19";"Card"
"P003529";"G03308";521;243.15;"2026-02-26";"Stripe"
"P003530";"G03309";333;116.94;"2026-06-01";"Card"
"P003531";"G03310";133;91.99;"2026-03-13";"Card"
"P003532";"G03311";203;149.34;"2026-03-10";"Card"
"P003533";"G03312";212;90.01;"2026-04-22";"Cash"
"P003534";"G03312";212;233.27;"2026-04-22";"Card"
"P003535";"G03313";429;157.35;"2026-03-30";"Card"
"P003536";"G03314";423;134.78;"2026-06-23";"Stripe"
"P003537";"G03315";134;110.13;"2026-05-05";"Stripe"
"P003538";"G03316";314;174.01;"2026-03-28";"Card"
"P003539";"G03317";534;156.93;"2026-03-04";"Card"
"P003540";"G03317";534;268.0;"2026-03-03";"Card"
"P003541";"G03318";224;25.1;"2026-01-07";"Card"
"P003542";"G03319";509;84.65;"2026-04-02";"Stripe"
"P003543";"G03320";307;218.47;"2026-05-02";"Card"
"P003544";"G03321";104;3.51;"2026-05-06";"Cash"
"P003545";"G03321";104;6.38;"2026-05-06";"Card"
"P003546";"G03322";427;37.44;"2026-01-25";"Card"
"P003547";"G03323";126;114.25;"2026-03-31";"Stripe"
"P003548";"G03324";104;101.01;"2026-06-29";"Card"
"P003549";"G03325";216;81.37;"2026-02-04";"Card"
"P003550";"G03326";504;22.32;"2026-04-12";"Stripe"
"P003551";"G03327";116;99.65;"2026-03-19";"Stripe"
"P003552";"G03328";201;109.19;"2026-06-30";"Card"
"P003553";"G03329";514;102.1;"2026-02-10";"Card"
"P003554";"G03330";424;78.21;"2026-02-02";"Card"
"P003555";"G03331";406;107.62;"2026-04-29";"Card"
"P003556";"G03332";504;59.9;"2026-04-20";"Card"
"P003557";"G03333";514;12.54;"2026-04-29";"Card"
"P003558";"G03333";514;13.77;"2026-05-01";"Card"
"P003559";"G03333";514;23.84;"2026-05-01";"Cash"
"P003560";"G03334";326;176.77;"2026-01-06";"Cash"
"P003561";"G03335";420;100.05;"2026-02-19";"Card"
"P003562";"G03336";111;17.91;"2026-05-16";"Cash"
"P003563";"G03337";108;221.03;"2026-04-23";"Cash"
"P003564";"G03338";125;141.69;"2026-05-30";"Cash"
"P003565";"G03339";520;40.37;"2026-05-01";"Card"
"P003566";"G03340";418;197.34;"2026-04-13";"Card"
"P003567";"G03341";317;27.99;"2026-04-17";"Card"
"P003568";"G03342";305;134.59;"2026-01-11";"Card"
"P003569";"G03343";530;161.23;"2026-03-13";"Card"
"P003570";"G03344";208;0.82;"2026-04-02";"Card"
"P003571";"G03345";110;7.2;"2026-05-12";"Stripe"
"P003572";"G03346";227;205.74;"2026-06-23";"Card"
"P003573";"G03347";203;102.32;"2026-04-03";"Card"
"P003574";"G03348";129;44.4;"2026-06-21";"Card"
"P003575";"G03348";129;109.7;"2026-06-21";"Card"
"P003576";"G03349";406;187.02;"2026-06-09";"Card"
"P003577";"G03350";523;105.3;"2026-01-27";"Card"
"P003578";"G03350";523;69.11;"2026-01-26";"Stripe"
"P003579";"G03351";508;84.24;"2026-01-10";"Card"
"P003580";"G03352";405;71.03;"2026-03-22";"Card"
"P003581";"G03354";321;2.96;"2026-01-17";"Stripe"
"P003582";"G03354";321;2.05;"2026-01-17";"Card"
"P003583";"G03355";415;313.58;"2026-03-07";"Card"
"P003584";"G03356";131;73.26;"2026-01-13";"Card"
"P003585";"G03357";103;19.56;"2026-01-27";"Cash"
"P003586";"G03358";218;56.77;"2026-04-07";"Cash"
"P003587";"G03358";218;137.31;"2026-04-07";"Card"
"P003588";"G03359";328;138.93;"2026-01-28";"Card"
"P003589";"G03360";233;231.92;"2026-06-26";"Cash"
"P003590";"G03361";414;52.9;"2026-05-10";"Card"
"P003591";"G03363";231;164.48;"2026-05-11";"Card"
"P003592";"G03364";226;64.5;"2026-04-02";"Stripe"
"P003593";"G03366";530;47.97;"2026-05-01";"Card"
"P003594";"G03366";530;137.21;"2026-05-01";"Card"
"P003595";"G03367";201;34.0;"2026-05-04";"Cash"
"P003596";"G03367";201;54.12;"2026-05-10";"Card"
"P003597";"G03367";201;40.07;"2026-05-04";"Card"
"P003598";"G03368";215;112.16;"2026-03-01";"Stripe"
"P003599";"G03368";215;215.17;"2026-02-28";"Card"
"P003600";"G03369";221;140.39;"2026-06-17";"Stripe"
"P003601";"G03369";221;197.91;"2026-06-17";"Card"
"P003602";"G03370";330;58.9;"2026-01-08";"Card"
"P003603";"G03370";330;117.91;"2026-01-08";"Stripe"
"P003604";"G03371";323;222.58;"2026-06-05";"Card"
"P003605";"G03372";333;171.45;"2026-03-31";"Stripe"
"P003606";"G03373";505;71.12;"2026-03-08";"Cash"
"P003607";"G03374";126;137.09;"2026-06-27";"Stripe"
"P003608";"G03375";406;63.78;"2026-05-08";"Cash"
"P003609";"G03376";505;14.02;"2026-05-23";"Card"
"P003610";"G03377";425;70.21;"2026-06-29";"Card"
"P003611";"G03377";425;125.21;"2026-06-29";"Card"
"P003612";"G03378";406;268.03;"2026-01-18";"Stripe"
