"transaction_id";"transaction_date";"guest_id";"room_number";"outlet";"charge_amount"
"FB004157";"2026-01-01";"G03081";319;"Restaurant & Bar";100.0
"FB004158";"2026-01-03";"G03082";309;"Breakfast";34.0
"FB004159";"2026-01-03";"G03082";309;"Room Service";17.0
"FB004160";"2026-02-09";"G03084";329;"Room Service";84.0
"FB004161";"2026-02-08";"G03084";329;"Restaurant & Bar";53.0
"FB004162";"2026-05-04";"G03085";131;"Restaurant & Bar";93.0
"FB004163";"2026-05-04";"G03085";131;"Restaurant & Bar";27.0
"FB004164";"2026-04-04";"G03087";113;"Breakfast";33.0
"FB004165";"2026-04-04";"G03087";113;"Breakfast";32.0
"FB004166";"2026-05-09";"G03089";222;"Restaurant & Bar";93.0
"FB004167";"2026-05-05";"G03089";222;"Restaurant & Bar";60.0
"FB004168";"2026-04-08";"G03091";201;"Restaurant & Bar";25.0
"FB004169";"2026-04-06";"G03091";201;"Restaurant & Bar";94.0
"FB004170";"2026-04-05";"G03091";201;"Restaurant & Bar";54.0
"FB004171";"2026-04-05";"G03091";201;"Restaurant & Bar";53.0
"FB004172";"2026-05-02";"G03095";325;"Restaurant & Bar";110.0
"FB004173";"2026-05-02";"G03095";325;"Restaurant & Bar";110.0
"FB004174";"2026-05-03";"G03095";325;"Room Service";77.0
"FB004175";"2026-05-02";"G03095";325;"Restaurant & Bar";78.0
"FB004176";"2026-05-03";"G03095";325;"Restaurant & Bar";67.0
"FB004177";"2026-03-03";"G03096";210;"Room Service";18.0
"FB004178";"2026-03-02";"G03096";210;"Room Service";34.0
"FB004179";"2026-03-04";"G03096";210;"Breakfast";37.0
"FB004180";"2026-03-02";"G03096";210;"Restaurant & Bar";87.0
"FB004181";"2026-04-20";"G03097";216;"Restaurant & Bar";102.0
"FB004182";"2026-02-12";"G03099";320;"Restaurant & Bar";47.0
"FB004183";"2026-01-04";"G03101";433;"Room Service";84.0
"FB004184";"2026-02-26";"G03103";418;"Room Service";54.0
"FB004185";"2026-02-26";"G03103";418;"Room Service";30.0
"FB004186";"2026-02-26";"G03103";418;"Breakfast";34.0
"FB004187";"2026-03-01";"G03103";418;"Breakfast";31.0
"FB004188";"2026-01-10";"G03105";116;"Room Service";41.0
"FB004189";"2026-01-12";"G03105";116;"Restaurant & Bar";45.0
"FB004190";"2026-06-16";"G03106";230;"Room Service";51.0
"FB004191";"2026-06-15";"G03106";230;"Breakfast";19.0
"FB004192";"2026-05-22";"G03107";105;"Restaurant & Bar";18.0
"FB004193";"2026-05-21";"G03107";105;"Restaurant & Bar";50.0
"FB004194";"2026-06-24";"G03108";514;"Restaurant & Bar";48.0
"FB004195";"2026-06-22";"G03108";514;"Room Service";54.0
"FB004196";"2026-06-24";"G03110";403;"Restaurant & Bar";60.0
"FB004197";"2026-06-24";"G03110";403;"Room Service";46.0
"FB004198";"2026-05-10";"G03112";215;"Restaurant & Bar";55.0
"FB004199";"2026-03-08";"G03113";334;"Restaurant & Bar";68.0
"FB004200";"2026-03-05";"G03113";334;"Restaurant & Bar";98.0
"FB004201";"2026-03-05";"G03113";334;"Restaurant & Bar";52.0
"FB004202";"2026-05-16";"G03114";520;"Restaurant & Bar";99.0
"FB004203";"2026-05-14";"G03114";520;"Restaurant & Bar";60.0
"FB004204";"2026-05-14";"G03114";520;"Breakfast";30.0
"FB004205";"2026-02-13";"G03117";530;"Restaurant & Bar";55.0
"FB004206";"2026-02-13";"G03117";530;"Restaurant & Bar";62.0
"FB004207";"2026-02-14";"G03117";530;"Room Service";58.0
"FB004208";"2026-05-20";"G03119";528;"Room Service";65.0
"FB004209";"2026-03-02";"G03120";427;"Restaurant & Bar";54.0
"FB004210";"2026-03-05";"G03120";427;"Restaurant & Bar";104.0
"FB004211";"2026-03-04";"G03120";427;"Restaurant & Bar";98.0
"FB004212";"2026-02-17";"G03123";224;"Restaurant & Bar";23.0
"FB004213";"2026-02-16";"G03123";224;"Room Service";72.0
"FB004214";"2026-03-21";"G03125";110;"Breakfast";10.0
"FB004215";"2026-05-28";"G03127";221;"Restaurant & Bar";111.0
"FB004216";"2026-05-31";"G03127";221;"Restaurant & Bar";102.0
"FB004217";"2026-05-29";"G03127";221;"Restaurant & Bar";106.0
"FB004218";"2026-05-29";"G03127";221;"Restaurant & Bar";40.0
"FB004219";"2026-05-28";"G03127";221;"Breakfast";33.0
"FB004220";"2026-02-03";"G03128";431;"Restaurant & Bar";34.0
"FB004221";"2026-02-24";"G03129";228;"Breakfast";22.0
"FB004222";"2026-05-18";"G03130";321;"Restaurant & Bar";66.0
"FB004223";"2026-05-17";"G03130";321;"Breakfast";17.0
"FB004224";"2026-02-27";"G03131";118;"Restaurant & Bar";113.0
"FB004225";"2026-06-03";"G03133";102;"Restaurant & Bar";74.0
"FB004226";"2026-04-15";"G03134";308;"Breakfast";19.0
"FB004227";"2026-02-22";"G03135";531;"Room Service";83.0
"FB004228";"2026-01-13";"G03136";509;"Restaurant & Bar";75.0
"FB004229";"2026-01-13";"G03136";509;"Breakfast";25.0
"FB004230";"2026-01-14";"G03136";509;"Restaurant & Bar";94.0
"FB004231";"2026-02-11";"G03138";313;"Restaurant & Bar";51.0
"FB004232";"2026-02-12";"G03138";313;"Restaurant & Bar";61.0
"FB004233";"2026-02-11";"G03138";313;"Restaurant & Bar";82.0
"FB004234";"2026-02-10";"G03138";313;"Restaurant & Bar";50.0
"FB004235";"2026-01-16";"G03139";326;"Restaurant & Bar";41.0
"FB004236";"2026-01-16";"G03139";326;"Restaurant & Bar";31.0
"FB004237";"2026-01-18";"G03139";326;"Restaurant & Bar";24.0
"FB004238";"2026-01-18";"G03139";326;"Restaurant & Bar";73.0
"FB004239";"2026-03-02";"G03140";324;"Restaurant & Bar";108.0
"FB004240";"2026-03-02";"G03140";324;"Restaurant & Bar";35.0
"FB004241";"2026-04-04";"G03141";107;"Restaurant & Bar";67.0
"FB004242";"2026-04-02";"G03141";107;"Room Service";83.0
"FB004243";"2026-06-19";"G03146";534;"Room Service";75.0
"FB004244";"2026-06-21";"G03146";534;"Breakfast";17.0
"FB004245";"2026-03-08";"G03147";408;"Room Service";75.0
"FB004246";"2026-03-08";"G03147";408;"Restaurant & Bar";44.0
"FB004247";"2026-03-11";"G03147";408;"Breakfast";14.0
"FB004248";"2026-03-08";"G03147";408;"Breakfast";26.0
"FB004249";"2026-04-26";"G03148";205;"Restaurant & Bar";52.0
"FB004250";"2026-04-26";"G03148";205;"Restaurant & Bar";86.0
"FB004251";"2026-04-24";"G03148";205;"Restaurant & Bar";67.0
"FB004252";"2026-04-24";"G03148";205;"Restaurant & Bar";21.0
"FB004253";"2026-04-25";"G03148";205;"Breakfast";34.0
"FB004254";"2026-03-17";"G03149";316;"Breakfast";18.0
"FB004255";"2026-03-17";"G03149";316;"Breakfast";17.0
"FB004256";"2026-03-15";"G03149";316;"Breakfast";18.0
"FB004257";"2026-03-16";"G03149";316;"Restaurant & Bar";98.0
"FB004258";"2026-01-05";"G03150";227;"Breakfast";16.0
"FB004259";"2026-01-05";"G03150";227;"Restaurant & Bar";40.0
"FB004260";"2026-01-05";"G03150";227;"Restaurant & Bar";38.0
"FB004261";"2026-02-02";"G03151";209;"Breakfast";23.0
"FB004262";"2026-02-02";"G03151";209;"Restaurant & Bar";108.0
"FB004263";"2026-02-22";"G03153";111;"Restaurant & Bar";50.0
"FB004264";"2026-02-24";"G03153";111;"Restaurant & Bar";18.0
"FB004265";"2026-01-06";"G03154";317;"Breakfast";14.0
"FB004266";"2026-01-04";"G03154";317;"Breakfast";30.0
"FB004267";"2026-01-03";"G03154";317;"Room Service";75.0
"FB004268";"2026-02-19";"G03155";301;"Breakfast";33.0
"FB004269";"2026-05-28";"G03157";415;"Restaurant & Bar";57.0
"FB004270";"2026-04-30";"G03161";311;"Restaurant & Bar";36.0
"FB004271";"2026-04-29";"G03161";311;"Room Service";19.0
"FB004272";"2026-04-29";"G03161";311;"Breakfast";26.0
"FB004273";"2026-03-03";"G03163";131;"Breakfast";37.0
"FB004274";"2026-01-12";"G03167";108;"Breakfast";16.0
"FB004275";"2026-01-14";"G03167";108;"Room Service";64.0
"FB004276";"2026-01-14";"G03167";108;"Restaurant & Bar";104.0
"FB004277";"2026-06-22";"G03168";104;"Room Service";28.0
"FB004278";"2026-06-21";"G03168";104;"Room Service";70.0
"FB004279";"2026-06-22";"G03168";104;"Restaurant & Bar";114.0
"FB004280";"2026-06-21";"G03168";104;"Room Service";19.0
"FB004281";"2026-04-11";"G03169";127;"Breakfast";25.0
"FB004282";"2026-04-13";"G03169";127;"Breakfast";15.0
"FB004283";"2026-04-12";"G03169";127;"Breakfast";28.0
"FB004284";"2026-02-24";"G03173";333;"Restaurant & Bar";33.0
"FB004285";"2026-02-24";"G03173";333;"Breakfast";37.0
"FB004286";"2026-02-25";"G03173";333;"Restaurant & Bar";59.0
"FB004287";"2026-06-29";"G03174";520;"Room Service";85.0
"FB004288";"2026-06-11";"G03176";525;"Restaurant & Bar";67.0
"FB004289";"2026-06-12";"G03176";525;"Restaurant & Bar";93.0
"FB004290";"2026-01-23";"G03179";209;"Restaurant & Bar";31.0
"FB004291";"2026-01-25";"G03179";209;"Restaurant & Bar";29.0
"FB004292";"2026-01-23";"G03179";209;"Room Service";41.0
"FB004293";"2026-03-29";"G03180";228;"Restaurant & Bar";20.0
"FB004294";"2026-03-30";"G03180";228;"Room Service";20.0
"FB004295";"2026-05-11";"G03181";228;"Room Service";27.0
"FB004296";"2026-05-15";"G03181";228;"Breakfast";21.0
"FB004297";"2026-01-12";"G03182";413;"Restaurant & Bar";90.0
"FB004298";"2026-05-02";"G03184";123;"Restaurant & Bar";114.0
"FB004299";"2026-05-03";"G03184";123;"Restaurant & Bar";85.0
"FB004300";"2026-05-03";"G03184";123;"Restaurant & Bar";38.0
"FB004301";"2026-06-11";"G03187";204;"Restaurant & Bar";61.0
"FB004302";"2026-01-03";"G03190";104;"Restaurant & Bar";93.0
"FB004303";"2026-02-07";"G03191";234;"Breakfast";21.0
"FB004304";"2026-03-23";"G03193";105;"Breakfast";14.0
"FB004305";"2026-06-12";"G03194";211;"Breakfast";20.0
"FB004306";"2026-06-15";"G03194";211;"Restaurant & Bar";57.0
"FB004307";"2026-06-12";"G03194";211;"Restaurant & Bar";59.0
"FB004308";"2026-06-27";"G03195";132;"Breakfast";24.0
"FB004309";"2026-06-29";"G03195";132;"Room Service";46.0
"FB004310";"2026-06-27";"G03195";132;"Breakfast";13.0
"FB004311";"2026-03-23";"G03197";232;"Breakfast";22.0
"FB004312";"2026-03-13";"G03198";310;"Restaurant & Bar";109.0
"FB004313";"2026-02-01";"G03199";512;"Restaurant & Bar";73.0
"FB004314";"2026-05-19";"G03201";212;"Restaurant & Bar";83.0
"FB004315";"2026-05-19";"G03201";212;"Restaurant & Bar";79.0
"FB004316";"2026-05-19";"G03201";212;"Restaurant & Bar";46.0
"FB004317";"2026-06-26";"G03202";524;"Breakfast";20.0
"FB004318";"2026-02-11";"G03203";505;"Restaurant & Bar";106.0
"FB004319";"2026-02-11";"G03203";505;"Restaurant & Bar";53.0
"FB004320";"2026-01-17";"G03204";109;"Breakfast";21.0
"FB004321";"2026-01-16";"G03204";109;"Breakfast";32.0
"FB004322";"2026-01-16";"G03204";109;"Breakfast";15.0
"FB004323";"2026-05-29";"G03206";312;"Restaurant & Bar";109.0
"FB004324";"2026-01-02";"G03207";414;"Breakfast";18.0
"FB004325";"2026-01-02";"G03207";414;"Restaurant & Bar";31.0
"FB004326";"2026-01-01";"G03207";414;"Restaurant & Bar";96.0
"FB004327";"2026-01-02";"G03207";414;"Room Service";61.0
"FB004328";"2026-04-29";"G03208";114;"Restaurant & Bar";36.0
"FB004329";"2026-04-28";"G03208";114;"Restaurant & Bar";26.0
"FB004330";"2026-04-29";"G03208";114;"Breakfast";11.0
"FB004331";"2026-04-28";"G03208";114;"Room Service";63.0
"FB004332";"2026-04-29";"G03208";114;"Room Service";53.0
"FB004333";"2026-06-16";"G03209";228;"Restaurant & Bar";109.0
"FB004334";"2026-06-18";"G03209";228;"Restaurant & Bar";20.0
"FB004335";"2026-06-17";"G03209";228;"Room Service";65.0
"FB004336";"2026-06-24";"G03211";202;"Restaurant & Bar";26.0
"FB004337";"2026-01-03";"G03213";403;"Restaurant & Bar";109.0
"FB004338";"2026-01-02";"G03213";403;"Breakfast";37.0
"FB004339";"2026-06-19";"G03214";202;"Restaurant & Bar";97.0
"FB004340";"2026-06-21";"G03214";202;"Restaurant & Bar";24.0
"FB004341";"2026-01-22";"G03215";503;"Breakfast";11.0
"FB004342";"2026-04-12";"G03216";410;"Breakfast";11.0
"FB004343";"2026-04-16";"G03216";410;"Restaurant & Bar";53.0
"FB004344";"2026-01-06";"G03217";508;"Room Service";25.0
"FB004345";"2026-01-06";"G03217";508;"Breakfast";30.0
"FB004346";"2026-04-03";"G03218";430;"Restaurant & Bar";92.0
"FB004347";"2026-04-04";"G03218";430;"Breakfast";30.0
"FB004348";"2026-04-02";"G03218";430;"Room Service";45.0
"FB004349";"2026-02-07";"G03219";314;"Restaurant & Bar";99.0
"FB004350";"2026-02-07";"G03219";314;"Restaurant & Bar";87.0
"FB004351";"2026-06-15";"G03221";115;"Room Service";80.0
"FB004352";"2026-04-02";"G03223";319;"Restaurant & Bar";31.0
"FB004353";"2026-01-19";"G03225";517;"Breakfast";27.0
"FB004354";"2026-01-19";"G03225";517;"Restaurant & Bar";97.0
"FB004355";"2026-01-14";"G03227";211;"Restaurant & Bar";56.0
"FB004356";"2026-01-14";"G03227";211;"Breakfast";33.0
"FB004357";"2026-06-25";"G03228";524;"Breakfast";27.0
"FB004358";"2026-06-27";"G03228";524;"Restaurant & Bar";104.0
"FB004359";"2026-06-27";"G03228";524;"Restaurant & Bar";42.0
"FB004360";"2026-03-22";"G03230";527;"Room Service";35.0
"FB004361";"2026-06-26";"G03231";410;"Room Service";29.0
"FB004362";"2026-01-11";"G03233";434;"Restaurant & Bar";114.0
"FB004363";"2026-01-19";"G03234";125;"Breakfast";38.0
"FB004364";"2026-05-15";"G03238";411;"Restaurant & Bar";90.0
"FB004365";"2026-05-16";"G03238";411;"Restaurant & Bar";107.0
"FB004366";"2026-05-16";"G03238";411;"Room Service";53.0
"FB004367";"2026-01-09";"G03239";122;"Room Service";61.0
"FB004368";"2026-03-01";"G03242";223;"Restaurant & Bar";55.0
"FB004369";"2026-02-28";"G03242";223;"Restaurant & Bar";84.0
"FB004370";"2026-02-27";"G03242";223;"Restaurant & Bar";29.0
"FB004371";"2026-02-26";"G03242";223;"Restaurant & Bar";48.0
"FB004372";"2026-03-03";"G03243";124;"Restaurant & Bar";78.0
"FB004373";"2026-06-16";"G03245";303;"Restaurant & Bar";20.0
"FB004374";"2026-06-24";"G03246";102;"Restaurant & Bar";89.0
"FB004375";"2026-06-24";"G03246";102;"Breakfast";34.0
"FB004376";"2026-03-13";"G03247";307;"Room Service";69.0
"FB004377";"2026-03-11";"G03247";307;"Breakfast";21.0
"FB004378";"2026-03-07";"G03248";505;"Breakfast";26.0
"FB004379";"2026-03-07";"G03248";505;"Room Service";51.0
"FB004380";"2026-05-22";"G03249";412;"Restaurant & Bar";38.0
"FB004381";"2026-03-15";"G03256";221;"Restaurant & Bar";37.0
"FB004382";"2026-03-15";"G03256";221;"Restaurant & Bar";42.0
"FB004383";"2026-05-09";"G03257";518;"Restaurant & Bar";89.0
"FB004384";"2026-05-09";"G03257";518;"Restaurant & Bar";76.0
"FB004385";"2026-05-09";"G03257";518;"Restaurant & Bar";94.0
"FB004386";"2026-06-18";"G03258";204;"Breakfast";30.0
"FB004387";"2026-05-31";"G03259";211;"Breakfast";30.0
"FB004388";"2026-06-01";"G03259";211;"Breakfast";12.0
"FB004389";"2026-05-31";"G03259";211;"Restaurant & Bar";44.0
"FB004390";"2026-06-01";"G03259";211;"Breakfast";21.0
"FB004391";"2026-05-31";"G03259";211;"Restaurant & Bar";25.0
"FB004392";"2026-02-02";"G03260";403;"Restaurant & Bar";97.0
"FB004393";"2026-02-02";"G03260";403;"Breakfast";18.0
"FB004394";"2026-01-31";"G03260";403;"Breakfast";35.0
"FB004395";"2026-06-27";"G03262";227;"Restaurant & Bar";53.0
"FB004396";"2026-06-27";"G03262";227;"Restaurant & Bar";93.0
"FB004397";"2026-04-07";"G03263";514;"Restaurant & Bar";80.0
"FB004398";"2026-02-28";"G03264";202;"Room Service";39.0
"FB004399";"2026-03-01";"G03264";202;"Restaurant & Bar";105.0
"FB004400";"2026-04-25";"G03265";418;"Restaurant & Bar";110.0
"FB004401";"2026-04-25";"G03265";418;"Restaurant & Bar";32.0
"FB004402";"2026-01-07";"G03266";306;"Restaurant & Bar";87.0
"FB004403";"2026-01-04";"G03266";306;"Restaurant & Bar";86.0
"FB004404";"2026-03-11";"G03267";234;"Restaurant & Bar";62.0
"FB004405";"2026-06-23";"G03269";434;"Restaurant & Bar";39.0
"FB004406";"2026-06-25";"G03269";434;"Restaurant & Bar";99.0
"FB004407";"2026-01-28";"G03272";121;"Breakfast";13.0
"FB004408";"2026-01-26";"G03272";121;"Room Service";74.0
"FB004409";"2026-01-28";"G03272";121;"Room Service";68.0
"FB004410";"2026-06-08";"G03275";512;"Breakfast";34.0
"FB004411";"2026-06-07";"G03275";512;"Restaurant & Bar";38.0
"FB004412";"2026-01-30";"G03276";514;"Room Service";71.0
"FB004413";"2026-03-08";"G03277";401;"Breakfast";22.0
"FB004414";"2026-03-09";"G03277";401;"Restaurant & Bar";48.0
"FB004415";"2026-03-09";"G03277";401;"Breakfast";24.0
"FB004416";"2026-03-09";"G03277";401;"Restaurant & Bar";61.0
"FB004417";"2026-01-16";"G03278";207;"Restaurant & Bar";104.0
"FB004418";"2026-01-17";"G03278";207;"Room Service";49.0
"FB004419";"2026-01-18";"G03278";207;"Restaurant & Bar";65.0
"FB004420";"2026-01-19";"G03278";207;"Breakfast";26.0
"FB004421";"2026-02-03";"G03280";427;"Room Service";33.0
"FB004422";"2026-02-03";"G03280";427;"Restaurant & Bar";109.0
"FB004423";"2026-02-02";"G03280";427;"Restaurant & Bar";93.0
"FB004424";"2026-05-22";"G03282";524;"Restaurant & Bar";89.0
"FB004425";"2026-05-25";"G03282";524;"Breakfast";12.0
"FB004426";"2026-05-24";"G03282";524;"Restaurant & Bar";99.0
"FB004427";"2026-05-23";"G03282";524;"Breakfast";11.0
"FB004428";"2026-04-16";"G03284";105;"Breakfast";10.0
"FB004429";"2026-04-14";"G03287";533;"Restaurant & Bar";104.0
"FB004430";"2026-04-13";"G03287";533;"Restaurant & Bar";73.0
"FB004431";"2026-04-14";"G03287";533;"Room Service";56.0
"FB004432";"2026-04-02";"G03288";116;"Restaurant & Bar";42.0
"FB004433";"2026-04-03";"G03288";116;"Breakfast";19.0
"FB004434";"2026-04-02";"G03288";116;"Room Service";34.0
"FB004435";"2026-04-04";"G03288";116;"Room Service";16.0
"FB004436";"2026-04-04";"G03288";116;"Restaurant & Bar";76.0
"FB004437";"2026-05-12";"G03296";324;"Breakfast";23.0
"FB004438";"2026-02-14";"G03298";411;"Breakfast";25.0
"FB004439";"2026-03-21";"G03301";217;"Restaurant & Bar";39.0
"FB004440";"2026-03-20";"G03301";217;"Room Service";48.0
"FB004441";"2026-03-21";"G03301";217;"Restaurant & Bar";63.0
"FB004442";"2026-02-28";"G03303";524;"Breakfast";17.0
"FB004443";"2026-03-01";"G03303";524;"Restaurant & Bar";34.0
"FB004444";"2026-02-25";"G03303";524;"Breakfast";35.0
"FB004445";"2026-06-02";"G03305";501;"Room Service";53.0
"FB004446";"2026-05-18";"G03307";217;"Restaurant & Bar";113.0
"FB004447";"2026-05-19";"G03307";217;"Restaurant & Bar";92.0
"FB004448";"2026-05-18";"G03307";217;"Room Service";64.0
"FB004449";"2026-05-19";"G03307";217;"Breakfast";36.0
"FB004450";"2026-05-18";"G03307";217;"Breakfast";24.0
"FB004451";"2026-02-28";"G03308";521;"Restaurant & Bar";26.0
"FB004452";"2026-02-26";"G03308";521;"Restaurant & Bar";50.0
"FB004453";"2026-03-01";"G03308";521;"Restaurant & Bar";36.0
"FB004454";"2026-03-01";"G03308";521;"Restaurant & Bar";91.0
"FB004455";"2026-06-04";"G03309";333;"Breakfast";32.0
"FB004456";"2026-06-02";"G03309";333;"Restaurant & Bar";36.0
"FB004457";"2026-06-01";"G03309";333;"Breakfast";17.0
"FB004458";"2026-03-09";"G03311";203;"Breakfast";37.0
"FB004459";"2026-03-08";"G03311";203;"Breakfast";36.0
"FB004460";"2026-03-10";"G03311";203;"Restaurant & Bar";60.0
"FB004461";"2026-04-25";"G03312";212;"Room Service";33.0
"FB004462";"2026-04-24";"G03312";212;"Restaurant & Bar";105.0
"FB004463";"2026-04-22";"G03312";212;"Room Service";27.0
"FB004464";"2026-04-24";"G03312";212;"Breakfast";25.0
"FB004465";"2026-06-20";"G03314";423;"Restaurant & Bar";23.0
"FB004466";"2026-06-19";"G03314";423;"Room Service";49.0
"FB004467";"2026-06-17";"G03314";423;"Breakfast";26.0
"FB004468";"2026-06-23";"G03314";423;"Breakfast";25.0
"FB004469";"2026-05-04";"G03315";134;"Restaurant & Bar";60.0
"FB004470";"2026-05-05";"G03315";134;"Restaurant & Bar";41.0
"FB004471";"2026-03-03";"G03317";534;"Room Service";64.0
"FB004472";"2026-03-03";"G03317";534;"Restaurant & Bar";108.0
"FB004473";"2026-03-03";"G03317";534;"Restaurant & Bar";106.0
"FB004474";"2026-03-04";"G03317";534;"Breakfast";29.0
"FB004475";"2026-02-02";"G03325";216;"Restaurant & Bar";37.0
"FB004476";"2026-03-17";"G03327";116;"Room Service";52.0
"FB004477";"2026-06-29";"G03328";201;"Restaurant & Bar";19.0
"FB004478";"2026-06-30";"G03328";201;"Room Service";55.0
"FB004479";"2026-02-02";"G03330";424;"Breakfast";24.0
"FB004480";"2026-02-02";"G03330";424;"Room Service";20.0
"FB004481";"2026-04-29";"G03331";406;"Restaurant & Bar";86.0
"FB004482";"2026-04-28";"G03331";406;"Restaurant & Bar";64.0
"FB004483";"2026-04-29";"G03331";406;"Restaurant & Bar";82.0
"FB004484";"2026-04-19";"G03332";504;"Restaurant & Bar";35.0
"FB004485";"2026-01-07";"G03334";326;"Breakfast";21.0
"FB004486";"2026-02-17";"G03335";420;"Restaurant & Bar";50.0
"FB004487";"2026-02-19";"G03335";420;"Restaurant & Bar";21.0
"FB004488";"2026-02-18";"G03335";420;"Breakfast";29.0
"FB004489";"2026-04-23";"G03337";108;"Breakfast";28.0
"FB004490";"2026-04-23";"G03337";108;"Restaurant & Bar";38.0
"FB004491";"2026-05-29";"G03338";125;"Room Service";57.0
"FB004492";"2026-05-30";"G03338";125;"Breakfast";16.0
"FB004493";"2026-04-13";"G03340";418;"Breakfast";23.0
"FB004494";"2026-04-19";"G03341";317;"Breakfast";11.0
"FB004495";"2026-01-08";"G03342";305;"Room Service";47.0
"FB004496";"2026-03-14";"G03343";530;"Room Service";42.0
"FB004497";"2026-03-15";"G03343";530;"Restaurant & Bar";96.0
"FB004498";"2026-05-10";"G03345";110;"Restaurant & Bar";69.0
"FB004499";"2026-06-22";"G03346";227;"Restaurant & Bar";71.0
"FB004500";"2026-06-22";"G03346";227;"Room Service";74.0
"FB004501";"2026-04-02";"G03347";203;"Restaurant & Bar";47.0
"FB004502";"2026-03-30";"G03347";203;"Restaurant & Bar";58.0
